reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,growth_pct,impact,status,num_genes,gene_ids,gene_names,equation
LKYNRtr3,Transport of L-Kynurenine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,8501.1,G_8501__46__1,Lkynr[e] + leu_L[c] <=> Lkynr[c] + leu_L[e]
LKYNRtr2,Transport of L-Kynurenine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,23428.1,G_23428__46__1,Lkynr[e] + phe_L[c] <=> Lkynr[c] + phe_L[e]
LKYNRtr,Transport of L-Kynurenine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,8501.1;124935.1,G_8501__46__1;G_124935__46__1,Lkynr[e] <=> Lkynr[c]
GUDACtr,Transport of Guanidinoacetic Acid,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,cl[e] + gudac[e] + 2.0 na1[e] --> cl[c] + gudac[c] + 2.0 na1[c]
GLYALDtr,Transport of Glyceraldehyde,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,glyald[e] + na1[e] <=> glyald[c] + na1[c]
5HOXINDOAtr,Transport of 5-Hydroxyindoleacetate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6521.1,G_6521__46__1,5hoxindoa[e] + so4[c] <=> 5hoxindoa[c] + so4[e]
IDOURte,Transport of L-Iduronate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,idour[e] <=> idour[c]
PNTOte,Transport of (R)-Pantothenate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,pnto_R[e] <=> pnto_R[c]
HMR_9743,HMR_9743,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M00021[l] --> M00021[c]
OROTGLUt,Orotate-Glutamate Antiport,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,10864.1,G_10864__46__1,glu_L[c] + orot[e] <=> glu_L[e] + orot[c]
ANTHte,Transport of Anthranilate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,anth[e] <=> anth[c]
5OXPROt,Transport of 5-Oxoprolinate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,5oxpro[e] + 2.0 na1[e] <=> 5oxpro[c] + 2.0 na1[c]
5MTAte,Transport of 5-S-Methyl-5-Thioadenosine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,5mta[e] <=> 5mta[c]
URIt5le,Transport of Uridine via Sodium Symport (1:2),"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,64078.1,G_64078__46__1,2.0 na1[e] + uri[e] --> 2.0 na1[c] + uri[c]
THMDt5le,Thymidine Transport (1:2 Na/Thymd Symport),"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,64078.1,G_64078__46__1,2.0 na1[e] + thymd[e] --> 2.0 na1[c] + thymd[c]
sink_5hpet[c],Sink for 5(S)-HPETE,Exchange/demand reaction,0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,5HPET[c] <=> 
ASPNATm,"Aspartate N-Acetyltransferase, Mitochondrial",Alanine and aspartate metabolism,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,accoa[m] + asp_L[m] --> Nacasp[m] + coa[m] + h[m]
ASPGLUm,Aspartate-Glutamate Mitochondrial Shuttle,"Transport, mitochondrial",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,10165.1;8604.1,G_10165__46__1;G_8604__46__1,asp_L[m] + glu_L[c] + h[c] --> asp_L[c] + glu_L[m] + h[m]
ASPDt6,"D-Aspartate Transport via Na, H Symport And K Antiport","Transport, extracellular",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,5,6512.1;6511.1;6505.1;6507.1;6506.1,G_6512__46__1;G_6511__46__1;G_6505__46__1;G_6507__46__1;G_6506__46__1,asp_D[e] + h[e] + k[c] + 3.0 na1[e] --> asp_D[c] + h[c] + k[e] + 3.0 na1[c]
LEUGLYHYc,Hydrolysis of Leucylglycine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,h2o[c] + leugly[c] <=> gly[c] + leu_L[c]
KHte,K Transport,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,h[c] + k[e] <=> h[e] + k[c]
FOLt2le,Folate Transport via Anion Antiport,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,fol[e] + oh1[c] <=> fol[c] + oh1[e]
FMNALKPle,"Acid Phosphatase (FMN), Extracellular","Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,4,52.2;52.1;248.1;52.3,G_52__46__2;G_52__46__1;G_248__46__1;G_52__46__3,fmn[e] + h2o[e] --> pi[e] + ribflv[e]
CBASPte,Transport of N-Carbamoyl-L-Aspartate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,cbasp[e] <=> cbasp[c]
HDCECRNte,Transport of Palmitoleoyl-Carnitine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6584.1,G_6584__46__1,hdcecrn[c] + na1[c] --> hdcecrn[e] + na1[e]
HMR_9744,HMR_9744,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,dcsptn1[l] --> dcsptn1[c]
HMR_9746,HMR_9746,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,tetpent6[l] --> tetpent6[c]
QULNtr,Transport of Quinolinic Acid,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,9356.1,G_9356__46__1,quln[e] + so4[c] <=> quln[c] + so4[e]
ETHAMPtr,Transport of Ethanolamine Phosphate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,ethamp[e] <=> ethamp[c]
GLCURtr,Transport of D-Glucuronate,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,glcur[e] <=> glcur[c]
NICRNtr,Transport of Nicotinate D-Ribonucleotide,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,nicrnt[e] <=> nicrnt[c]
ALAB0AT3tc,Alanine Transport by B0At3,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,57393.1;348932.1,G_57393__46__1;G_348932__46__1,ala_L[e] + cl[e] + na1[e] --> ala_L[c] + cl[c] + na1[c]
ALAPAT4te,Transport of Alanine via Pat4,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,120103.1,G_120103__46__1,ala_L[e] <=> ala_L[c]
ARGB0AT3tc,Arginine Transport by B0At3,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,57393.1;348932.1,G_57393__46__1;G_348932__46__1,arg_L[e] + cl[e] + na1[e] --> arg_L[c] + cl[c] + na1[c]
ASNB0AT3tc,Asparagine Transport by B0At3,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,57393.1;348932.1,G_57393__46__1;G_348932__46__1,asn_L[e] + cl[e] + na1[e] --> asn_L[c] + cl[c] + na1[c]
UMPK4,UMP Kinase (GTP),Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,51727.1,G_51727__46__1,gtp[c] + ump[c] <=> gdp[c] + udp[c]
UMPK4n,"UMP Kinase (GTP), Nuclear",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,51727.1,G_51727__46__1,gtp[n] + ump[n] <=> gdp[n] + udp[n]
HMR_9765,HMR_9765,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M01582[l] --> M01582[c]
L_LACt4r,Lactate Transport by Smct1,"Transport, extracellular",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,160728.1,G_160728__46__1,lac_L[e] + na1[e] <=> lac_L[c] + na1[c]
ACRNte,Transport of O-Acetylcarnitine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6584.1,G_6584__46__1,acrn[c] + na1[c] <=> acrn[e] + na1[e]
PCRNte,Transport of O-Propanoylcarnitine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6584.1,G_6584__46__1,na1[c] + pcrn[c] --> na1[e] + pcrn[e]
LNELDCCRNte,"Transport of 6Z,9Z-Octadecadienoylcarnitine","Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6584.1,G_6584__46__1,lneldccrn[c] + na1[c] --> lneldccrn[e] + na1[e]
ODECRNte,Transport of L-Oleoylcarnitine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6584.1,G_6584__46__1,na1[c] + odecrn[c] --> na1[e] + odecrn[e]
STCRNte,Transport of O-Octadecanoyl-R-Carnitine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6584.1,G_6584__46__1,na1[c] + stcrn[c] --> na1[e] + stcrn[e]
PMTCRNte,Transport of L-Palmitoylcarnitine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,6584.1,G_6584__46__1,na1[c] + pmtcrn[c] --> na1[e] + pmtcrn[e]
r0409,UTP:Sedoheptulose 7-Phosphate 1-Phosphotransferase,Miscellaneous,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,5211.1,G_5211__46__1,s7p[c] + utp[c] <=> HC00361[c] + h[c] + udp[c]
r0410,2-Deoxyguanosine 5-Triphosphate Pyrophosphohydrolase,Pyrimidine catabolism,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,3704.1,G_3704__46__1,dgtp[e] + h2o[e] <=> dgmp[e] + h[e] + ppi[e]
r0424,Isocitrate:NADP+ Oxidoreductase (Decarboxylating),Miscellaneous,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,3417.1;3418.1,G_3417__46__1;G_3418__46__1,icit[x] + nadp[x] <=> HC01434[x] + h[x] + nadph[x]
r0425,Ec:1.1.1.42,Miscellaneous,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,5,3421.1;3417.1;3418.1;3419.1;3420.1,G_3421__46__1;G_3417__46__1;G_3418__46__1;G_3419__46__1;G_3420__46__1,icit[m] + nad[m] <=> HC01434[m] + h[m] + nadh[m]
r0426,Isocitrate Hydro-Lyase,Miscellaneous,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,50.1;48.1,G_50__46__1;G_48__46__1,icit[m] <=> HC00342[m] + h2o[m]
r0430,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,1376.1;1374.1,G_1376__46__1;G_1374__46__1,crn[r] + h[r] + malcoa[r] --> HC10859[r] + coa[r]
r0431,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,1376.1;1374.1,G_1376__46__1;G_1374__46__1,crn[c] + h[c] + malcoa[c] <=> HC10859[c] + coa[c]
r0432,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,1376.1;1374.1,G_1376__46__1;G_1374__46__1,crn[m] + h[m] + malcoa[m] <=> HC10859[m] + coa[m]
r0433,Palmitoyl Coenzyme A:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,1376.1;1374.1,G_1376__46__1;G_1374__46__1,HC10859[x] + coa[x] --> crn[x] + h[x] + malcoa[x]
HKYNRtr,Transport of 3-Hydroxy-L-Kynurenine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,8140.1,G_8140__46__1,hLkynr[e] + trp_L[c] <=> hLkynr[c] + trp_L[e]
NDPK8m,"Nucleoside-Diphosphate Kinase (ATP:dADP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,10201.1;4833.1,G_10201__46__1;G_4833__46__1,atp[m] + dadp[m] --> adp[m] + datp[m]
NDPK7m,"Nucleoside-Diphosphate Kinase (ATP:dCDP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,4833.1,G_4833__46__1,atp[m] + dcdp[m] --> adp[m] + dctp[m]
NDPK6m,"Nucleoside-Diphosphate Kinase (ATP:dUDP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,10201.1;4833.1,G_10201__46__1;G_4833__46__1,atp[m] + dudp[m] <=> adp[m] + dutp[m]
HMR_9747,HMR_9747,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,tethex3[l] --> tethex3[c]
HMR_9748,HMR_9748,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M00115[l] --> M00115[c]
HMR_9749,HMR_9749,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M00117[l] --> M00117[c]
HMR_9750,HMR_9750,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,ttdcea[l] --> ttdcea[c]
HMR_9751,HMR_9751,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,tettet6[l] --> tettet6[c]
HMR_9752,HMR_9752,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,tetpent3[l] --> tetpent3[c]
HMR_9753,HMR_9753,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M00260[l] --> M00260[c]
HMR_9754,HMR_9754,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M00265[l] --> M00265[c]
HMR_9755,HMR_9755,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M00315[l] --> M00315[c]
HMR_9756,HMR_9756,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M00341[l] --> M00341[c]
HMR_9757,HMR_9757,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M01197[l] --> M01197[c]
HMR_9758,HMR_9758,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M01207[l] --> M01207[c]
HMR_9759,HMR_9759,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M01235[l] --> M01235[c]
HMR_9745,HMR_9745,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,lneldc[l] --> lneldc[c]
HMR_9760,HMR_9760,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,M01238[l] --> M01238[c]
HMR_9763,HMR_9763,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,docosac[l] --> docosac[c]
HMR_9764,HMR_9764,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,hexc[l] --> hexc[c]
THYMDtr2,Transport of Thymidine,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,3177.1;2030.1,G_3177__46__1;G_2030__46__1,thymd[c] <=> thymd[e]
NDP7er,"Nucleoside-Diphosphatase (UDP), Endoplasmic Reticulum",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,3,9583.1;957.1;124583.1,G_9583__46__1;G_957__46__1;G_124583__46__1,h2o[r] + udp[r] --> h[r] + pi[r] + ump[r]
NDP7ex,"Nucleoside-Diphosphatase (UDP), Extracellular",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,4,377841.1;124583.1;953.1;956.1,G_377841__46__1;G_124583__46__1;G_953__46__1;G_956__46__1,h2o[e] + udp[e] --> h[e] + pi[e] + ump[e]
NDP7g,"Nucleoside-Diphosphatase (UDP), Golgi Apparatus",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,9583.1,G_9583__46__1,h2o[g] + udp[g] --> h[g] + pi[g] + ump[g]
NDP8ex,"Nucleoside-Diphosphatase (UTP), Extracellular",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,4,377841.1;124583.1;953.1;956.1,G_377841__46__1;G_124583__46__1;G_953__46__1;G_956__46__1,h2o[e] + utp[e] --> h[e] + pi[e] + udp[e]
NDPK1m,"Nucleoside-Diphosphate Kinase (ATP:GDP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,10201.1;4833.1,G_10201__46__1;G_4833__46__1,atp[m] + gdp[m] <=> adp[m] + gtp[m]
NDPK2m,"Nucleoside-Diphosphate Kinase (ATP:UDP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,4833.1,G_4833__46__1,atp[m] + udp[m] <=> adp[m] + utp[m]
NDPK3m,"Nucleoside-Diphosphate Kinase (ATP:CDP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,10201.1;4833.1,G_10201__46__1;G_4833__46__1,atp[m] + cdp[m] <=> adp[m] + ctp[m]
NDPK4m,"Nucleoside-Diphosphate Kinase (ATP:dTDP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,4833.1,G_4833__46__1,atp[m] + dtdp[m] --> adp[m] + dttp[m]
NDPK4n,"Nucleoside-Diphosphate Kinase (ATP:dTDP), Nuclear",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,3,4831.1;4830.2;4830.1,G_4831__46__1;G_4830__46__2;G_4830__46__1,atp[n] + dtdp[n] <=> adp[n] + dttp[n]
NDPK5m,"Nucleoside-Diphosphate Kinase (ATP:dGDP), Mitochondrial",Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,2,10201.1;4833.1,G_10201__46__1;G_4833__46__1,atp[m] + dgdp[m] --> adp[m] + dgtp[m]
HMR_9761,HMR_9761,"Transport, lysosomal",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,adrn[l] --> adrn[c]
TTDCRNNAt,"Transport of Tetradecanoyl Carnitine, Sodium Symport","Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,na1[c] + ttdcrn[c] <=> na1[e] + ttdcrn[e]
r2036,Amino Acid-Polyamine-Organocation (Apc) Tcdb:2.A.3.8.15,"Transport, extracellular",0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,11136.1,G_11136__46__1,orn[e] + val_L[c] --> orn[c] + val_L[e]
2OXOADPt,Transport of 2-Oxoadipate by Alpha-Ketoglutarate Antiport,"Transport, extracellular",0.029528056442142406,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,0,,,2oxoadp[c] + akg[e] <=> 2oxoadp[e] + akg[c]
ADPRDP,ADPribose Diphosphatase,Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,11164.1,G_11164__46__1,adprib[c] + h2o[c] --> amp[c] + 2.0 h[c] + r5p[c]
NADS2,NAD Synthase (Glutamine-Hydrolysing),NAD metabolism,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,1,55191.1,G_55191__46__1,atp[c] + dnad[c] + gln_L[c] + h2o[c] --> amp[c] + glu_L[c] + h[c] + nad[c] + ppi[c]
NTD11,5'-Nucleotidase (IMP),Purine catabolism,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,6,51251.1;93034.1;93034.2;4907.1;22978.1;84618.1,G_51251__46__1;G_93034__46__1;G_93034__46__2;G_4907__46__1;G_22978__46__1;G_84618__46__1,h2o[c] + imp[c] --> ins[c] + pi[c]
NTD10,5'-Nucleotidase (XMP),Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,7,30833.1;51251.1;93034.1;93034.2;4907.1;22978.1;84618.1,G_30833__46__1;G_51251__46__1;G_93034__46__1;G_93034__46__2;G_4907__46__1;G_22978__46__1;G_84618__46__1,h2o[c] + xmp[c] --> pi[c] + xtsn[c]
NTD9,5'-Nucleotidase (GMP),Nucleotide interconversion,0.02952805644214241,0.029528056441593797,1.0000000000185794,100.00000000185794,MINIMAL,optimal,5,51251.1;93034.1;4907.1;22978.1;84618.1,G_51251__46__1;G_93034__46__1;G_4907__46__1;G_22978__46__1;G_84618__46__1,gmp[c] + h2o[c] --> gsn[c] + pi[c]
